left_provider,left_rule_set,left_rule_id,left_rule_title,left_rule_url,right_provider,right_rule_set,right_rule_id,right_rule_title,right_rule_url,score,shared_tokens
W3C,w3c-act-rules,c487ae,Link has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/c487ae/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r64,Heading has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r64,0.5,empty|non
W3C,w3c-act-rules,c487ae,Link has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/c487ae/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r94,menuitem has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r94,0.5,empty|non
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r24,<video> element visual content has transcript,https://alfa.siteimprove.com/rules/sia-r24,0.5,content|video|visual
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r26,<video> element visual-only content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r26,0.5,alternative|content|video|visual
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r27,<video> element auditory content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r27,0.5,alternative|content|video
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r32,<video> element visual-only content has audio track alternative,https://alfa.siteimprove.com/rules/sia-r32,0.5,alternative|content|video|visual
W3C,w3c-act-rules,d0f69e,Table header cell has assigned cells proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d0f69e/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r46,All table header cells have assigned data cells,https://alfa.siteimprove.com/rules/sia-r46,0.5,assigned|cells|header|table
W3C,w3c-act-rules,d7ba54,Video element visual-only content has audio track alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d7ba54/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r26,<video> element visual-only content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r26,0.5,alternative|content|only|video|visual
W3C,w3c-act-rules,d7ba54,Video element visual-only content has audio track alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d7ba54/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r34,<video> element visual-only content has description track (DEPRECATED),https://alfa.siteimprove.com/rules/sia-r34,0.5,content|only|track|video|visual
W3C,w3c-act-rules,d7ba54,Video element visual-only content has audio track alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d7ba54/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r38,<video> element visual content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r38,0.5,alternative|content|video|visual
W3C,w3c-act-rules,eac66b,Video element auditory content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/eac66b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r22,<video> element auditory content has captions,https://alfa.siteimprove.com/rules/sia-r22,0.5,auditory|content|video
W3C,w3c-act-rules,eac66b,Video element auditory content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/eac66b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r38,<video> element visual content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r38,0.5,alternative|content|video
W3C,w3c-act-rules,f51b46,Video element auditory content has captions proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/f51b46/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r27,<video> element auditory content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r27,0.5,auditory|content|video
W3C,w3c-act-rules,fd26cf,Video element visual-only content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd26cf/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r32,<video> element visual-only content has audio track alternative,https://alfa.siteimprove.com/rules/sia-r32,0.5,alternative|content|only|video|visual
W3C,w3c-act-rules,fd26cf,Video element visual-only content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd26cf/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r38,<video> element visual content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r38,0.5,alternative|content|video|visual
W3C,w3c-act-rules,fd3a94,Links with identical accessible names and same context serve equivalent purpose proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd3a94/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r15,<iframe> elements with identical accessible names serve an equivalent purpose,https://alfa.siteimprove.com/rules/sia-r15,0.5,equivalent|identical|names|purpose|serve
W3C,w3c-act-rules,m6b1q3,Menuitem has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/m6b1q3/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r116,<summary> element has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r116,0.5,empty|non
W3C,w3c-act-rules,m6b1q3,Menuitem has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/m6b1q3/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r64,Heading has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r64,0.5,empty|non
W3C,w3c-act-rules,fd3a94,Links with identical accessible names and same context serve equivalent purpose proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd3a94/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r55,Landmark regions with identical accessible names serve an equivalent purpose,https://alfa.siteimprove.com/rules/sia-r55,0.4545,equivalent|identical|names|purpose|serve
W3C,w3c-act-rules,1ea59c,Video element visual content has audio description proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ea59c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r32,<video> element visual-only content has audio track alternative,https://alfa.siteimprove.com/rules/sia-r32,0.4444,audio|content|video|visual
W3C,w3c-act-rules,1ea59c,Video element visual content has audio description proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ea59c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r34,<video> element visual-only content has description track (DEPRECATED),https://alfa.siteimprove.com/rules/sia-r34,0.4444,content|description|video|visual
W3C,w3c-act-rules,1ec09b,Video element visual content has strict accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ec09b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r26,<video> element visual-only content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r26,0.4444,alternative|content|video|visual
W3C,w3c-act-rules,1ec09b,Video element visual content has strict accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ec09b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r32,<video> element visual-only content has audio track alternative,https://alfa.siteimprove.com/rules/sia-r32,0.4444,alternative|content|video|visual
W3C,w3c-act-rules,4b1c6c,Iframe elements with identical accessible names have equivalent purpose proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/4b1c6c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r55,Landmark regions with identical accessible names serve an equivalent purpose,https://alfa.siteimprove.com/rules/sia-r55,0.4444,equivalent|identical|names|purpose
W3C,w3c-act-rules,4b1c6c,Iframe elements with identical accessible names have equivalent purpose proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/4b1c6c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r81,Links with identical accessible names and context serve equivalent purpose,https://alfa.siteimprove.com/rules/sia-r81,0.4444,equivalent|identical|names|purpose
W3C,w3c-act-rules,afb423,Audio element content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/afb423/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r26,<video> element visual-only content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r26,0.4444,alternative|content|media|text
W3C,w3c-act-rules,b20e66,Links with identical accessible names have equivalent purpose proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/b20e66/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r55,Landmark regions with identical accessible names serve an equivalent purpose,https://alfa.siteimprove.com/rules/sia-r55,0.4444,equivalent|identical|names|purpose
W3C,w3c-act-rules,c3232f,Video element visual-only content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c3232f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r34,<video> element visual-only content has description track (DEPRECATED),https://alfa.siteimprove.com/rules/sia-r34,0.4444,content|only|video|visual
W3C,w3c-act-rules,d0f69e,Table header cell has assigned cells proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d0f69e/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r77,Data cells are assigned at least one header cell,https://alfa.siteimprove.com/rules/sia-r77,0.4444,assigned|cell|cells|header
W3C,w3c-act-rules,d7ba54,Video element visual-only content has audio track alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d7ba54/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r25,<video> element visual content has audio description,https://alfa.siteimprove.com/rules/sia-r25,0.4444,audio|content|video|visual
W3C,w3c-act-rules,d7ba54,Video element visual-only content has audio track alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d7ba54/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r33,<video> element visual-only content has transcript,https://alfa.siteimprove.com/rules/sia-r33,0.4444,content|only|video|visual
W3C,w3c-act-rules,d7ba54,Video element visual-only content has audio track alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d7ba54/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r37,<video> element visual content has strict accessible alternative,https://alfa.siteimprove.com/rules/sia-r37,0.4444,alternative|content|video|visual
W3C,w3c-act-rules,ee13b5,Video element visual-only content has transcript proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ee13b5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r26,<video> element visual-only content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r26,0.4444,content|only|video|visual
W3C,w3c-act-rules,ee13b5,Video element visual-only content has transcript proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ee13b5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r32,<video> element visual-only content has audio track alternative,https://alfa.siteimprove.com/rules/sia-r32,0.4444,content|only|video|visual
W3C,w3c-act-rules,ee13b5,Video element visual-only content has transcript proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ee13b5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r34,<video> element visual-only content has description track (DEPRECATED),https://alfa.siteimprove.com/rules/sia-r34,0.4444,content|only|video|visual
W3C,w3c-act-rules,fd26cf,Video element visual-only content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd26cf/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r29,<audio> element content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r29,0.4444,alternative|content|media|text
W3C,w3c-act-rules,fd26cf,Video element visual-only content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd26cf/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r33,<video> element visual-only content has transcript,https://alfa.siteimprove.com/rules/sia-r33,0.4444,content|only|video|visual
W3C,w3c-act-rules,fd26cf,Video element visual-only content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd26cf/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r37,<video> element visual content has strict accessible alternative,https://alfa.siteimprove.com/rules/sia-r37,0.4444,alternative|content|video|visual
W3C,w3c-act-rules,1ea59c,Video element visual content has audio description proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ea59c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r24,<video> element visual content has transcript,https://alfa.siteimprove.com/rules/sia-r24,0.4286,content|video|visual
W3C,w3c-act-rules,1ea59c,Video element visual content has audio description proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ea59c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r38,<video> element visual content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r38,0.4286,content|video|visual
W3C,w3c-act-rules,1ec09b,Video element visual content has strict accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ec09b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r24,<video> element visual content has transcript,https://alfa.siteimprove.com/rules/sia-r24,0.4286,content|video|visual
W3C,w3c-act-rules,1ec09b,Video element visual content has strict accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ec09b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r27,<video> element auditory content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r27,0.4286,alternative|content|video
W3C,w3c-act-rules,24afc2,Important letter spacing in style attributes is wide enough,https://www.w3.org/WAI/standards-guidelines/act/rules/24afc2/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r93,!important line height in style attribute is wide enough,https://alfa.siteimprove.com/rules/sia-r93,0.4286,enough|important|wide
W3C,w3c-act-rules,46ca7f,Element marked as decorative is not exposed,https://www.w3.org/WAI/standards-guidelines/act/rules/46ca7f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r67,Images and SVG that are marked as decorative are not exposed to assistive technologies,https://alfa.siteimprove.com/rules/sia-r67,0.4286,decorative|exposed|marked
W3C,w3c-act-rules,78fd32,Important line height in style attributes is wide enough,https://www.w3.org/WAI/standards-guidelines/act/rules/78fd32/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r91,!important letter spacing in style attribute is wide enough,https://alfa.siteimprove.com/rules/sia-r91,0.4286,enough|important|wide
W3C,w3c-act-rules,78fd32,Important line height in style attributes is wide enough,https://www.w3.org/WAI/standards-guidelines/act/rules/78fd32/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r92,!important word spacing in style attribute is wide enough,https://alfa.siteimprove.com/rules/sia-r92,0.4286,enough|important|wide
W3C,w3c-act-rules,9bd38c,Content has alternative for visual reference proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/9bd38c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r35,<video> element visual-only content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r35,0.4286,alternative|content|visual
W3C,w3c-act-rules,9bd38c,Content has alternative for visual reference proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/9bd38c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r37,<video> element visual content has strict accessible alternative,https://alfa.siteimprove.com/rules/sia-r37,0.4286,alternative|content|visual
W3C,w3c-act-rules,9e45ec,Important word spacing in style attributes is wide enough,https://www.w3.org/WAI/standards-guidelines/act/rules/9e45ec/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r93,!important line height in style attribute is wide enough,https://alfa.siteimprove.com/rules/sia-r93,0.4286,enough|important|wide
W3C,w3c-act-rules,ab4d13,Video element content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ab4d13/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r27,<video> element auditory content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r27,0.4286,alternative|content|video
W3C,w3c-act-rules,ab4d13,Video element content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ab4d13/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r30,<audio> element content has text alternative,https://alfa.siteimprove.com/rules/sia-r30,0.4286,alternative|content|text
W3C,w3c-act-rules,ab4d13,Video element content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ab4d13/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r38,<video> element visual content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r38,0.4286,alternative|content|video
W3C,w3c-act-rules,c3232f,Video element visual-only content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c3232f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r24,<video> element visual content has transcript,https://alfa.siteimprove.com/rules/sia-r24,0.4286,content|video|visual
W3C,w3c-act-rules,c3232f,Video element visual-only content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c3232f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r27,<video> element auditory content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r27,0.4286,alternative|content|video
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r25,<video> element visual content has audio description,https://alfa.siteimprove.com/rules/sia-r25,0.4286,content|video|visual
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r31,<video> element content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r31,0.4286,alternative|content|video
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r33,<video> element visual-only content has transcript,https://alfa.siteimprove.com/rules/sia-r33,0.4286,content|video|visual
W3C,w3c-act-rules,cf77f2,Bypass Blocks of Repeated Content proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/cf77f2/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r58,Repeated blocks of content can be bypassed,https://alfa.siteimprove.com/rules/sia-r58,0.4286,blocks|content|repeated
W3C,w3c-act-rules,e7aa44,Audio element content has text alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/e7aa44/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r31,<video> element content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r31,0.4286,alternative|content|text
W3C,w3c-act-rules,eac66b,Video element auditory content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/eac66b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r31,<video> element content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r31,0.4286,alternative|content|video
W3C,w3c-act-rules,eac66b,Video element auditory content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/eac66b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r35,<video> element visual-only content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r35,0.4286,alternative|content|video
W3C,w3c-act-rules,eac66b,Video element auditory content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/eac66b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r37,<video> element visual content has strict accessible alternative,https://alfa.siteimprove.com/rules/sia-r37,0.4286,alternative|content|video
W3C,w3c-act-rules,ee13b5,Video element visual-only content has transcript proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ee13b5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r38,<video> element visual content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r38,0.4286,content|video|visual
W3C,w3c-act-rules,09o5cg,Text has enhanced contrast,https://www.w3.org/WAI/standards-guidelines/act/rules/09o5cg/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r103,Text in widget has minimum contrast,https://alfa.siteimprove.com/rules/sia-r103,0.4,contrast|text
W3C,w3c-act-rules,09o5cg,Text has enhanced contrast,https://www.w3.org/WAI/standards-guidelines/act/rules/09o5cg/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r88,Text in link has minimum contrast,https://alfa.siteimprove.com/rules/sia-r88,0.4,contrast|text
W3C,w3c-act-rules,4e8ab6,Element with role attribute has required states and properties,https://www.w3.org/WAI/standards-guidelines/act/rules/4e8ab6/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r18,aria-* states and properties are allowed,https://alfa.siteimprove.com/rules/sia-r18,0.4,properties|states
W3C,w3c-act-rules,4e8ab6,Element with role attribute has required states and properties,https://www.w3.org/WAI/standards-guidelines/act/rules/4e8ab6/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r42,Elements with a role have required parent,https://alfa.siteimprove.com/rules/sia-r42,0.4,required|role
W3C,w3c-act-rules,4e8ab6,Element with role attribute has required states and properties,https://www.w3.org/WAI/standards-guidelines/act/rules/4e8ab6/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r68,Elements with a role have required children,https://alfa.siteimprove.com/rules/sia-r68,0.4,required|role
W3C,w3c-act-rules,59796f,Image button has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/59796f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r116,<summary> element has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r116,0.4,empty|non
W3C,w3c-act-rules,59796f,Image button has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/59796f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r64,Heading has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r64,0.4,empty|non
W3C,w3c-act-rules,59796f,Image button has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/59796f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r94,menuitem has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r94,0.4,empty|non
W3C,w3c-act-rules,674b10,Role attribute has valid value,https://www.w3.org/WAI/standards-guidelines/act/rules/674b10/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r19,aria-* states and properties have a valid value,https://alfa.siteimprove.com/rules/sia-r19,0.4,valid|value
W3C,w3c-act-rules,674b10,Role attribute has valid value,https://www.w3.org/WAI/standards-guidelines/act/rules/674b10/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r21,role attributes have only valid values,https://alfa.siteimprove.com/rules/sia-r21,0.4,role|valid
W3C,w3c-act-rules,674b10,Role attribute has valid value,https://www.w3.org/WAI/standards-guidelines/act/rules/674b10/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r7,lang attributes within the <body> element have a valid value,https://alfa.siteimprove.com/rules/sia-r7,0.4,valid|value
W3C,w3c-act-rules,6a7281,ARIA state or property has valid value,https://www.w3.org/WAI/standards-guidelines/act/rules/6a7281/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r10,autocomplete attributes have a valid value,https://alfa.siteimprove.com/rules/sia-r10,0.4,valid|value
W3C,w3c-act-rules,73f2c2,Autocomplete attribute has valid value,https://www.w3.org/WAI/standards-guidelines/act/rules/73f2c2/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r19,aria-* states and properties have a valid value,https://alfa.siteimprove.com/rules/sia-r19,0.4,valid|value
W3C,w3c-act-rules,73f2c2,Autocomplete attribute has valid value,https://www.w3.org/WAI/standards-guidelines/act/rules/73f2c2/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r7,lang attributes within the <body> element have a valid value,https://alfa.siteimprove.com/rules/sia-r7,0.4,valid|value
W3C,w3c-act-rules,afw4f7,Text has minimum contrast,https://www.w3.org/WAI/standards-guidelines/act/rules/afw4f7/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r104,Text in widget has enhanced contrast,https://alfa.siteimprove.com/rules/sia-r104,0.4,contrast|text
W3C,w3c-act-rules,afw4f7,Text has minimum contrast,https://www.w3.org/WAI/standards-guidelines/act/rules/afw4f7/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r89,Text in link has enhanced contrast,https://alfa.siteimprove.com/rules/sia-r89,0.4,contrast|text
W3C,w3c-act-rules,bc659a,Meta element has no refresh delay,https://www.w3.org/WAI/standards-guidelines/act/rules/bc659a/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r9,Refreshes implemented using the <meta> element have no delay,https://alfa.siteimprove.com/rules/sia-r9,0.4,delay|meta
W3C,w3c-act-rules,bf051a,HTML page lang attribute has valid language tag,https://www.w3.org/WAI/standards-guidelines/act/rules/bf051a/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r5,<html> document elements have a valid lang attribute,https://alfa.siteimprove.com/rules/sia-r5,0.4,lang|valid
W3C,w3c-act-rules,cae760,Iframe element has non-empty accessible name proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/cae760/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r116,<summary> element has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r116,0.4,empty|non
W3C,w3c-act-rules,cae760,Iframe element has non-empty accessible name proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/cae760/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r64,Heading has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r64,0.4,empty|non
W3C,w3c-act-rules,cae760,Iframe element has non-empty accessible name proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/cae760/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r94,menuitem has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r94,0.4,empty|non
W3C,w3c-act-rules,d7ba54,Video element visual-only content has audio track alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/d7ba54/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r36,<video> element visual content has description track (DEPRECATED),https://alfa.siteimprove.com/rules/sia-r36,0.4,content|track|video|visual
W3C,w3c-act-rules,de46e4,Element with lang attribute has valid language tag,https://www.w3.org/WAI/standards-guidelines/act/rules/de46e4/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r5,<html> document elements have a valid lang attribute,https://alfa.siteimprove.com/rules/sia-r5,0.4,lang|valid
W3C,w3c-act-rules,e086e5,Form field has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/e086e5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r116,<summary> element has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r116,0.4,empty|non
W3C,w3c-act-rules,e086e5,Form field has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/e086e5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r64,Heading has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r64,0.4,empty|non
W3C,w3c-act-rules,e086e5,Form field has non-empty accessible name,https://www.w3.org/WAI/standards-guidelines/act/rules/e086e5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r94,menuitem has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r94,0.4,empty|non
W3C,w3c-act-rules,ff89c9,ARIA required context role proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ff89c9/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r42,Elements with a role have required parent,https://alfa.siteimprove.com/rules/sia-r42,0.4,required|role
W3C,w3c-act-rules,ff89c9,ARIA required context role proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ff89c9/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r68,Elements with a role have required children,https://alfa.siteimprove.com/rules/sia-r68,0.4,required|role
W3C,w3c-act-rules,ffd0e9,Heading has non-empty accessible name proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ffd0e9/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r116,<summary> element has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r116,0.4,empty|non
W3C,w3c-act-rules,ffd0e9,Heading has non-empty accessible name proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ffd0e9/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r94,menuitem has non-empty accessible name,https://alfa.siteimprove.com/rules/sia-r94,0.4,empty|non
